G_POA_norm,air_temp_norm,wind_s_norm,humidity_norm,declination_norm,power_norm
0.17115,0.494,0.016,0.38,-0.75733,0.17115
0.16255,0.494,0,0.41,-0.75732,0.16255
0.1511,0.486,0.048,0.41,-0.7573,0.1511
0.14045,0.488,0,0.38,-0.75729,0.14045
0.13025,0.492,0,0.37,-0.75728,0.13025
0.15335,0.376,0.161,0.87,-0.75534,0.15335
0.164,0.378,0.064,0.87,-0.75533,0.164
0.17585,0.378,0.064,0.87,-0.75531,0.17585
0.18545,0.38,0.161,0.86,-0.7553,0.18545
0.19425,0.382,0.08,0.86,-0.75529,0.19425
0.20405,0.382,0.032,0.86,-0.75528,0.20405
0.2147,0.384,0.032,0.86,-0.75526,0.2147
0.2253,0.386,0.048,0.85,-0.75525,0.2253
0.2374,0.388,0.032,0.85,-0.75524,0.2374
0.2464,0.392,0.048,0.85,-0.75523,0.2464
0.2566,0.394,0.097,0.84,-0.75521,0.2566
0.2666,0.396,0.08,0.84,-0.7552,0.2666
0.27605,0.398,0.048,0.83,-0.75519,0.27605
0.2879,0.404,0.064,0.82,-0.75517,0.2879
0.2971,0.408,0.064,0.81,-0.75516,0.2971
0.30835,0.412,0.097,0.81,-0.75515,0.30835
0.31895,0.416,0.08,0.8,-0.75514,0.31895
0.3302,0.42,0.161,0.79,-0.75512,0.3302
0.3398,0.424,0.161,0.78,-0.75511,0.3398
0.35025,0.428,0.048,0.77,-0.7551,0.35025
0.3627,0.434,0.193,0.76,-0.75509,0.3627
0.37255,0.436,0.113,0.75,-0.75507,0.37255
0.38235,0.442,0.209,0.74,-0.75506,0.38235
0.39235,0.444,0.241,0.73,-0.75505,0.39235
0.4024,0.448,0.241,0.73,-0.75504,0.4024
0.41425,0.454,0.177,0.71,-0.75502,0.41425
0.4216,0.458,0.129,0.7,-0.75501,0.4216
0.4357,0.46,0.225,0.68,-0.755,0.4357
0.43775,0.462,0.274,0.67,-0.75499,0.43775
0.4482,0.466,0.257,0.67,-0.75497,0.4482
0.45925,0.468,0.209,0.66,-0.75496,0.45925
0.4674,0.472,0.209,0.65,-0.75495,0.4674
0.47825,0.476,0.064,0.65,-0.75494,0.47825
0.4813,0.48,0.193,0.64,-0.75492,0.4813
0.4856,0.482,0.225,0.64,-0.75491,0.4856
0.4946,0.484,0.161,0.64,-0.7549,0.4946
0.5036,0.49,0.048,0.63,-0.75488,0.5036
0.5116,0.492,0.193,0.62,-0.75487,0.5116
0.51995,0.494,0.129,0.63,-0.75486,0.51995
0.52405,0.5,0.097,0.61,-0.75485,0.52405
0.53405,0.502,0.193,0.61,-0.75483,0.53405
0.53775,0.506,0.129,0.59,-0.75482,0.53775
0.54695,0.508,0.209,0.58,-0.75481,0.54695
0.55,0.512,0.193,0.57,-0.7548,0.55
0.5549,0.512,0.145,0.57,-0.75478,0.5549
0.56085,0.516,0.177,0.56,-0.75477,0.56085
0.56635,0.522,0.113,0.57,-0.75476,0.56635
0.57085,0.526,0.097,0.55,-0.75475,0.57085
0.5768,0.526,0.129,0.54,-0.75473,0.5768
0.58455,0.528,0.113,0.54,-0.75472,0.58455
0.58435,0.53,0.161,0.53,-0.75471,0.58435
0.58885,0.534,0.129,0.52,-0.75469,0.58885
0.5903,0.54,0.177,0.52,-0.75468,0.5903
0.594,0.542,0.016,0.52,-0.75467,0.594
0.59805,0.552,0.129,0.49,-0.75466,0.59805
0.5999,0.546,0.193,0.5,-0.75464,0.5999
0.60175,0.546,0.161,0.49,-0.75463,0.60175
0.60625,0.546,0.209,0.5,-0.75462,0.60625
0.60255,0.552,0.193,0.5,-0.75461,0.60255
0.6083,0.556,0.193,0.47,-0.75459,0.6083
0.6085,0.554,0.241,0.46,-0.75458,0.6085
0.6093,0.556,0.161,0.48,-0.75457,0.6093
0.6085,0.556,0.145,0.47,-0.75456,0.6085
0.61215,0.556,0.338,0.45,-0.75454,0.61215
0.61525,0.556,0.225,0.46,-0.75453,0.61525
0.6179,0.56,0.193,0.46,-0.75452,0.6179
0.6275,0.562,0.177,0.46,-0.7545,0.6275
0.65655,0.566,0.193,0.46,-0.75449,0.65655
0.63365,0.566,0.225,0.48,-0.75448,0.63365
0.6326,0.564,0.241,0.44,-0.75447,0.6326
0.63325,0.566,0.193,0.44,-0.75445,0.63325
0.6541,0.57,0.177,0.44,-0.75444,0.6541
0.65265,0.568,0.306,0.43,-0.75443,0.65265
0.6819,0.572,0.274,0.42,-0.75441,0.6819
0.70725,0.574,0.257,0.44,-0.7544,0.70725
0.70645,0.578,0.274,0.43,-0.75439,0.70645
0.3106,0.576,0.274,0.43,-0.75438,0.3106
0.2049,0.578,0.193,0.43,-0.75436,0.2049
0.7224,0.582,0.161,0.43,-0.75435,0.7224
0.6502,0.578,0.113,0.44,-0.75434,0.6502
0.6592,0.584,0.161,0.43,-0.75433,0.6592
0.6371,0.584,0.241,0.43,-0.75431,0.6371
0.6128,0.578,0.29,0.42,-0.7543,0.6128
0.58925,0.586,0.113,0.43,-0.75429,0.58925
0.59315,0.588,0.209,0.42,-0.75427,0.59315
0.60625,0.586,0.274,0.41,-0.75426,0.60625
0.60995,0.586,0.129,0.42,-0.75425,0.60995
0.59805,0.592,0.08,0.41,-0.75424,0.59805
0.5666,0.594,0.257,0.42,-0.75422,0.5666
0.54265,0.594,0.097,0.42,-0.75421,0.54265
0.52915,0.594,0.193,0.43,-0.7542,0.52915
0.52015,0.596,0.177,0.43,-0.75418,0.52015
0.5134,0.59,0.306,0.4,-0.75417,0.5134
0.5079,0.592,0.274,0.42,-0.75416,0.5079
0.4987,0.598,0.177,0.42,-0.75415,0.4987
0.4895,0.596,0.257,0.41,-0.75413,0.4895
0.4846,0.59,0.097,0.41,-0.75412,0.4846
0.4758,0.588,0.193,0.4,-0.75411,0.4758
0.46535,0.594,0.145,0.42,-0.7541,0.46535
0.4572,0.588,0.209,0.39,-0.75408,0.4572
0.448,0.594,0.177,0.39,-0.75407,0.448
0.44,0.604,0.08,0.42,-0.75406,0.44
0.4302,0.606,0.097,0.39,-0.75404,0.4302
0.4202,0.606,0.257,0.36,-0.75403,0.4202
0.4118,0.604,0.209,0.38,-0.75402,0.4118
0.4022,0.604,0.193,0.36,-0.75401,0.4022
0.3928,0.61,0.08,0.36,-0.75399,0.3928
0.38135,0.612,0.225,0.37,-0.75398,0.38135
0.3713,0.604,0.274,0.37,-0.75397,0.3713
0.36295,0.604,0.241,0.36,-0.75395,0.36295
0.35105,0.604,0.257,0.36,-0.75394,0.35105
0.3423,0.598,0.274,0.36,-0.75393,0.3423
0.33225,0.608,0.241,0.35,-0.75392,0.33225
0.3149,0.606,0.097,0.38,-0.7539,0.3149
0.32245,0.614,0.161,0.36,-0.75389,0.32245
0.28665,0.608,0.257,0.37,-0.75388,0.28665
0.26215,0.604,0.225,0.39,-0.75386,0.26215
0.2979,0.606,0.113,0.38,-0.75385,0.2979
0.28115,0.606,0.274,0.36,-0.75384,0.28115
0.2611,0.608,0.161,0.37,-0.75383,0.2611
0.13555,0.614,0.209,0.36,-0.75381,0.13555
0.14945,0.608,0.241,0.35,-0.7538,0.14945
0.1654,0.604,0.209,0.34,-0.75379,0.1654
0.18155,0.606,0.113,0.36,-0.75377,0.18155
0.1638,0.612,0.08,0.35,-0.75376,0.1638
0.14355,0.608,0.225,0.35,-0.75375,0.14355
0.1372,0.604,0.129,0.36,-0.75373,0.1372
0.1374,0.602,0.257,0.33,-0.75372,0.1374
0.129,0.606,0.097,0.34,-0.75371,0.129
0.11675,0.606,0.177,0.35,-0.7537,0.11675
0.1055,0.606,0.209,0.34,-0.75368,0.1055
0.091,0.438,0.032,0.82,-0.7516,0.091
0.09285,0.438,0,0.82,-0.75159,0.09285
0.08545,0.44,0,0.82,-0.75158,0.08545
0.09835,0.442,0,0.82,-0.75156,0.09835
0.1241,0.442,0,0.82,-0.75155,0.1241
0.147,0.444,0,0.82,-0.75154,0.147
0.11615,0.444,0,0.82,-0.75152,0.11615
0.1554,0.446,0,0.82,-0.75151,0.1554
0.2145,0.446,0.016,0.82,-0.7515,0.2145
0.2341,0.448,0.016,0.82,-0.75148,0.2341
0.17155,0.448,0.032,0.82,-0.75147,0.17155
0.15725,0.45,0.064,0.82,-0.75146,0.15725
0.1374,0.45,0.016,0.82,-0.75144,0.1374
0.17135,0.452,0.032,0.82,-0.75143,0.17135
0.1791,0.452,0.048,0.82,-0.75142,0.1791
0.25905,0.454,0.08,0.82,-0.7514,0.25905
0.2979,0.456,0.032,0.82,-0.75139,0.2979
0.2615,0.456,0,0.81,-0.75138,0.2615
0.2748,0.46,0.016,0.81,-0.75136,0.2748
0.2846,0.462,0.016,0.8,-0.75135,0.2846
0.31735,0.464,0.08,0.8,-0.75134,0.31735
0.3167,0.466,0.08,0.8,-0.75132,0.3167
0.31325,0.47,0.048,0.79,-0.75131,0.31325
0.33085,0.472,0,0.79,-0.75129,0.33085
0.32675,0.474,0,0.78,-0.75128,0.32675
0.30385,0.476,0.016,0.78,-0.75127,0.30385
0.26375,0.474,0.064,0.77,-0.75125,0.26375
0.229,0.476,0,0.77,-0.75124,0.229
0.26295,0.48,0,0.77,-0.75123,0.26295
0.28235,0.484,0.048,0.75,-0.75121,0.28235
0.3523,0.488,0.016,0.74,-0.7512,0.3523
0.3713,0.494,0.08,0.73,-0.75119,0.3713
0.40055,0.494,0.016,0.74,-0.75117,0.40055
0.3928,0.504,0.016,0.72,-0.75116,0.3928
0.28195,0.502,0.032,0.72,-0.75115,0.28195
0.34475,0.504,0.048,0.71,-0.75113,0.34475
0.4574,0.506,0,0.72,-0.75112,0.4574
0.32695,0.508,0.016,0.7,-0.75111,0.32695
0.48295,0.504,0.016,0.69,-0.75109,0.48295
0.48825,0.502,0.064,0.7,-0.75108,0.48825
0.2803,0.502,0,0.71,-0.75107,0.2803
0.4488,0.502,0.032,0.72,-0.75105,0.4488
0.4629,0.502,0.032,0.71,-0.75104,0.4629
0.41365,0.504,0.016,0.71,-0.75102,0.41365
0.44985,0.508,0.016,0.7,-0.75101,0.44985
0.58295,0.506,0.08,0.71,-0.751,0.58295
0.6306,0.504,0.08,0.71,-0.75098,0.6306
0.4302,0.5,0.016,0.72,-0.75097,0.4302
0.49745,0.504,0.032,0.71,-0.75096,0.49745
0.43615,0.508,0.048,0.7,-0.75094,0.43615
0.2053,0.512,0.064,0.7,-0.75093,0.2053
0.4128,0.514,0.032,0.69,-0.75092,0.4128
0.5899,0.512,0.032,0.69,-0.7509,0.5899
0.6631,0.516,0.113,0.68,-0.75089,0.6631
0.5852,0.508,0.064,0.7,-0.75088,0.5852
0.56435,0.516,0.08,0.69,-0.75086,0.56435
0.4907,0.516,0.097,0.68,-0.75085,0.4907
0.5944,0.518,0.016,0.69,-0.75084,0.5944
0.65695,0.516,0.048,0.68,-0.75082,0.65695
0.6095,0.516,0,0.69,-0.75081,0.6095
0.53345,0.516,0,0.69,-0.75079,0.53345
0.49155,0.514,0.048,0.68,-0.75078,0.49155
0.5502,0.512,0.016,0.69,-0.75077,0.5502
0.62585,0.514,0,0.68,-0.75075,0.62585
0.6312,0.516,0.032,0.68,-0.75074,0.6312
0.61505,0.526,0.08,0.66,-0.75073,0.61505
0.6416,0.526,0,0.66,-0.75071,0.6416
0.59255,0.526,0,0.67,-0.7507,0.59255
0.6263,0.532,0.016,0.65,-0.75069,0.6263
0.2472,0.534,0.048,0.65,-0.75067,0.2472
0.7101,0.536,0.048,0.63,-0.75066,0.7101
0.73855,0.532,0,0.65,-0.75065,0.73855
0.71135,0.536,0.048,0.64,-0.75063,0.71135
0.7044,0.538,0,0.63,-0.75062,0.7044
0.68865,0.544,0.016,0.63,-0.7506,0.68865
0.6784,0.546,0.032,0.63,-0.75059,0.6784
0.6968,0.55,0.032,0.62,-0.75058,0.6968
0.6359,0.554,0.064,0.61,-0.75056,0.6359
0.5989,0.556,0.048,0.61,-0.75055,0.5989
0.42325,0.554,0.113,0.61,-0.75054,0.42325
0.5275,0.554,0.08,0.61,-0.75052,0.5275
0.3928,0.558,0.016,0.61,-0.75051,0.3928
0.3703,0.558,0.048,0.61,-0.7505,0.3703
0.47275,0.562,0.016,0.61,-0.75048,0.47275
0.55225,0.558,0,0.61,-0.75047,0.55225
0.50565,0.558,0,0.61,-0.75045,0.50565
0.52465,0.57,0,0.59,-0.75044,0.52465
0.53405,0.572,0.064,0.58,-0.75043,0.53405
0.4676,0.576,0.032,0.58,-0.75041,0.4676
0.5089,0.57,0.064,0.58,-0.7504,0.5089
0.48805,0.574,0.048,0.58,-0.75039,0.48805
0.4578,0.572,0.032,0.6,-0.75037,0.4578
0.50135,0.568,0.064,0.59,-0.75036,0.50135
0.4478,0.576,0,0.58,-0.75035,0.4478
0.42895,0.576,0.064,0.58,-0.75033,0.42895
0.34125,0.574,0.016,0.58,-0.75032,0.34125
0.30365,0.574,0.064,0.57,-0.7503,0.30365
0.2875,0.574,0,0.57,-0.75029,0.2875
0.2153,0.574,0.113,0.57,-0.75028,0.2153
0.2617,0.578,0,0.56,-0.75026,0.2617
0.30895,0.582,0,0.56,-0.75025,0.30895
0.36455,0.586,0.113,0.55,-0.75024,0.36455
0.2644,0.578,0,0.56,-0.75022,0.2644
0.28155,0.582,0.016,0.56,-0.75021,0.28155
0.23945,0.586,0.032,0.56,-0.75019,0.23945
0.4171,0.586,0,0.56,-0.75018,0.4171
0.3292,0.586,0,0.56,-0.75017,0.3292
0.3255,0.592,0,0.55,-0.75015,0.3255
0.34045,0.584,0,0.55,-0.75014,0.34045
0.3251,0.586,0,0.56,-0.75013,0.3251
0.2985,0.586,0.016,0.56,-0.75011,0.2985
0.28505,0.586,0,0.56,-0.7501,0.28505
0.25415,0.588,0,0.57,-0.75008,0.25415
0.2384,0.586,0.016,0.56,-0.75007,0.2384
0.2507,0.584,0.016,0.57,-0.75006,0.2507
0.23495,0.582,0,0.57,-0.75004,0.23495
0.2014,0.588,0,0.56,-0.75003,0.2014
0.1832,0.582,0,0.57,-0.75002,0.1832
0.16765,0.588,0,0.57,-0.75,0.16765
0.1783,0.588,0,0.56,-0.74999,0.1783
0.16155,0.588,0.016,0.56,-0.74997,0.16155
0.1648,0.588,0,0.56,-0.74996,0.1648
0.1644,0.59,0,0.56,-0.74995,0.1644
0.16355,0.594,0,0.56,-0.74993,0.16355
0.16355,0.596,0,0.56,-0.74992,0.16355
0.16745,0.596,0,0.55,-0.74991,0.16745
0.1425,0.598,0,0.55,-0.74989,0.1425
0.11755,0.596,0.032,0.56,-0.74988,0.11755
0.0998,0.594,0,0.56,-0.74986,0.0998
0.0826,0.594,0,0.56,-0.74985,0.0826
0.07545,0.596,0.016,0.55,-0.74984,0.07545
0.0497,0.392,0,0.94,-0.74762,0.0497
0.05645,0.394,0,0.94,-0.74761,0.05645
0.05705,0.392,0,0.94,-0.74759,0.05705
0.05805,0.394,0.032,0.94,-0.74758,0.05805
0.065,0.394,0,0.94,-0.74757,0.065
0.06725,0.392,0,0.94,-0.74755,0.06725
0.0585,0.392,0,0.94,-0.74754,0.0585
0.06545,0.392,0,0.94,-0.74752,0.06545
0.0734,0.394,0,0.94,-0.74751,0.0734
0.0767,0.394,0,0.94,-0.74749,0.0767
0.07955,0.392,0,0.94,-0.74748,0.07955
0.0783,0.392,0,0.94,-0.74747,0.0783
0.0865,0.392,0,0.94,-0.74745,0.0865
0.101,0.392,0,0.94,-0.74744,0.101
0.0996,0.392,0.016,0.94,-0.74742,0.0996
0.09855,0.39,0,0.94,-0.74741,0.09855
0.11325,0.392,0,0.95,-0.74739,0.11325
0.1276,0.392,0,0.95,-0.74738,0.1276
0.13885,0.392,0,0.95,-0.74737,0.13885
0.13145,0.392,0,0.95,-0.74735,0.13145
0.14825,0.392,0,0.95,-0.74734,0.14825
0.11325,0.392,0,0.95,-0.74732,0.11325
0.10285,0.392,0,0.95,-0.74731,0.10285
0.0924,0.392,0,0.95,-0.74729,0.0924
0.0906,0.392,0,0.95,-0.74728,0.0906
0.09465,0.392,0,0.95,-0.74726,0.09465
0.11,0.392,0,0.95,-0.74725,0.11
0.09855,0.394,0,0.95,-0.74724,0.09855
0.0971,0.392,0.032,0.95,-0.74722,0.0971
0.09405,0.392,0.016,0.95,-0.74721,0.09405
0.0924,0.394,0,0.95,-0.74719,0.0924
0.0875,0.394,0,0.95,-0.74718,0.0875
0.08545,0.396,0,0.95,-0.74716,0.08545
0.1002,0.396,0,0.95,-0.74715,0.1002
0.0918,0.398,0.016,0.95,-0.74714,0.0918
0.0873,0.396,0,0.95,-0.74712,0.0873
0.0814,0.398,0,0.95,-0.74711,0.0814
0.0826,0.398,0.016,0.95,-0.74709,0.0826
0.0912,0.398,0.016,0.95,-0.74708,0.0912
0.09325,0.398,0,0.95,-0.74706,0.09325
0.0767,0.398,0,0.95,-0.74705,0.0767
0.0824,0.398,0.016,0.95,-0.74704,0.0824
0.0832,0.398,0,0.95,-0.74702,0.0832
0.08915,0.402,0,0.95,-0.74701,0.08915
0.08895,0.402,0,0.95,-0.74699,0.08895
0.0924,0.402,0,0.95,-0.74698,0.0924
0.1008,0.404,0,0.95,-0.74696,0.1008
0.10385,0.404,0.016,0.95,-0.74695,0.10385
0.1151,0.406,0,0.95,-0.74693,0.1151
0.1239,0.406,0,0.95,-0.74692,0.1239
0.1272,0.408,0,0.95,-0.74691,0.1272
0.11715,0.408,0,0.95,-0.74689,0.11715
0.101,0.408,0,0.95,-0.74688,0.101
0.08545,0.41,0,0.95,-0.74686,0.08545
0.08875,0.41,0,0.95,-0.74685,0.08875
0.0777,0.412,0,0.95,-0.74683,0.0777
0.08425,0.412,0,0.95,-0.74682,0.08425
0.07625,0.414,0,0.94,-0.7468,0.07625
0.08035,0.414,0,0.94,-0.74679,0.08035
0.091,0.416,0,0.94,-0.74678,0.091
0.11205,0.416,0,0.94,-0.74676,0.11205
0.1654,0.416,0,0.94,-0.74675,0.1654
0.12615,0.416,0,0.94,-0.74673,0.12615
0.1227,0.418,0,0.94,-0.74672,0.1227
0.12515,0.418,0,0.94,-0.7467,0.12515
0.1613,0.418,0,0.94,-0.74669,0.1613
0.1824,0.422,0,0.94,-0.74667,0.1824
0.13495,0.422,0,0.94,-0.74666,0.13495
0.14395,0.422,0,0.94,-0.74665,0.14395
0.1427,0.424,0,0.94,-0.74663,0.1427
0.14515,0.422,0,0.93,-0.74662,0.14515
0.1503,0.422,0,0.93,-0.7466,0.1503
0.15785,0.422,0,0.93,-0.74659,0.15785
0.1098,0.422,0,0.93,-0.74657,0.1098
0.1462,0.424,0,0.93,-0.74656,0.1462
0.1689,0.424,0,0.93,-0.74654,0.1689
0.137,0.426,0,0.93,-0.74653,0.137
0.14885,0.426,0,0.93,-0.74652,0.14885
0.1736,0.428,0,0.93,-0.7465,0.1736
0.22305,0.432,0,0.93,-0.74649,0.22305
0.27685,0.434,0,0.92,-0.74647,0.27685
0.52505,0.438,0,0.92,-0.74646,0.52505
0.44225,0.442,0,0.92,-0.74644,0.44225
0.26315,0.446,0,0.91,-0.74643,0.26315
0.4214,0.448,0.048,0.9,-0.74641,0.4214
0.43245,0.448,0,0.89,-0.7464,0.43245
0.36885,0.452,0.016,0.89,-0.74639,0.36885
0.43715,0.45,0,0.88,-0.74637,0.43715
0.7553,0.452,0,0.89,-0.74636,0.7553
0.6596,0.454,0,0.88,-0.74634,0.6596
0.60705,0.454,0,0.88,-0.74633,0.60705
0.595,0.456,0,0.87,-0.74631,0.595
0.5721,0.456,0,0.87,-0.7463,0.5721
0.4897,0.458,0,0.87,-0.74628,0.4897
0.3658,0.458,0,0.87,-0.74627,0.3658
0.32,0.464,0,0.86,-0.74625,0.32
0.30855,0.468,0,0.85,-0.74624,0.30855
0.3065,0.474,0,0.84,-0.74623,0.3065
0.22575,0.478,0,0.84,-0.74621,0.22575
0.19365,0.482,0,0.82,-0.7462,0.19365
0.18095,0.486,0,0.82,-0.74618,0.18095
0.1822,0.488,0.016,0.81,-0.74617,0.1822
0.1873,0.488,0,0.8,-0.74615,0.1873
0.18135,0.492,0,0.81,-0.74614,0.18135
0.1783,0.498,0.016,0.8,-0.74612,0.1783
0.18605,0.506,0,0.79,-0.74611,0.18605
0.2059,0.512,0,0.77,-0.74609,0.2059
0.2055,0.514,0,0.77,-0.74608,0.2055
0.20755,0.514,0.016,0.76,-0.74607,0.20755
0.19505,0.508,0,0.76,-0.74605,0.19505
0.1828,0.504,0,0.77,-0.74604,0.1828
0.1877,0.5,0,0.76,-0.74602,0.1877
0.17605,0.494,0,0.77,-0.74601,0.17605
0.16625,0.488,0,0.79,-0.74599,0.16625
0.16175,0.49,0,0.79,-0.74598,0.16175
0.15255,0.488,0,0.79,-0.74596,0.15255
0.14905,0.486,0,0.79,-0.74595,0.14905
0.1329,0.484,0,0.8,-0.74593,0.1329
0.1599,0.484,0,0.8,-0.74592,0.1599
0.14495,0.486,0,0.8,-0.74591,0.14495
0.0998,0.486,0,0.79,-0.74589,0.0998
0.08485,0.488,0,0.79,-0.74588,0.08485
0.0816,0.488,0,0.8,-0.74586,0.0816
0.07955,0.492,0,0.79,-0.74585,0.07955
0.0685,0.492,0,0.79,-0.74583,0.0685
0.06155,0.488,0,0.78,-0.74582,0.06155
0.0501,0.488,0.016,0.8,-0.7458,0.0501
0.0464,0.476,0,0.79,-0.74579,0.0464
0.0468,0.46,0,0.81,-0.74577,0.0468
0.04725,0.448,0.016,0.83,-0.74576,0.04725
0.0421,0.44,0,0.85,-0.74574,0.0421
0.15435,0.366,0,0.97,-0.74339,0.15435
0.16255,0.366,0,0.96,-0.74338,0.16255
0.1748,0.364,0,0.96,-0.74336,0.1748
0.1826,0.364,0,0.96,-0.74335,0.1826
0.1961,0.362,0,0.97,-0.74333,0.1961
0.20305,0.36,0,0.96,-0.74332,0.20305
0.21185,0.358,0,0.96,-0.7433,0.21185
0.22265,0.366,0,0.96,-0.74329,0.22265
0.2339,0.374,0,0.95,-0.74327,0.2339
0.2433,0.382,0,0.94,-0.74326,0.2433
0.25395,0.39,0,0.93,-0.74324,0.25395
0.26415,0.398,0,0.91,-0.74323,0.26415
0.27585,0.404,0,0.88,-0.74321,0.27585
0.28685,0.412,0,0.84,-0.7432,0.28685
0.29995,0.416,0,0.81,-0.74318,0.29995
0.30995,0.422,0,0.78,-0.74317,0.30995
0.31915,0.432,0,0.76,-0.74315,0.31915
0.33165,0.432,0,0.77,-0.74314,0.33165
0.34655,0.432,0,0.77,-0.74312,0.34655
0.3515,0.438,0,0.73,-0.74311,0.3515
0.37785,0.452,0.097,0.73,-0.74309,0.37785
0.38235,0.446,0.032,0.75,-0.74308,0.38235
0.39035,0.446,0,0.74,-0.74306,0.39035
0.40485,0.456,0.016,0.68,-0.74305,0.40485
0.4175,0.468,0.129,0.59,-0.74303,0.4175
0.42305,0.482,0.113,0.5,-0.74302,0.42305
0.4476,0.486,0.145,0.48,-0.743,0.4476
0.4537,0.486,0.097,0.48,-0.74299,0.4537
0.43735,0.488,0.016,0.47,-0.74297,0.43735
0.46045,0.492,0.193,0.45,-0.74296,0.46045
0.48215,0.492,0.177,0.45,-0.74294,0.48215
0.5257,0.494,0.08,0.45,-0.74293,0.5257
0.54285,0.492,0.08,0.45,-0.74291,0.54285
0.61015,0.496,0.145,0.45,-0.74289,0.61015
0.40855,0.494,0.113,0.44,-0.74288,0.40855
0.257,0.496,0.209,0.44,-0.74286,0.257
0.43365,0.5,0.064,0.45,-0.74285,0.43365
0.595,0.504,0.08,0.43,-0.74283,0.595
0.5449,0.506,0.177,0.42,-0.74282,0.5449
0.54345,0.51,0.193,0.41,-0.7428,0.54345
0.4897,0.512,0.177,0.4,-0.74279,0.4897
0.37725,0.512,0.241,0.39,-0.74277,0.37725
0.34965,0.512,0.145,0.4,-0.74276,0.34965
0.2979,0.514,0.209,0.38,-0.74274,0.2979
0.3484,0.518,0.177,0.38,-0.74273,0.3484
0.64855,0.518,0.097,0.38,-0.74271,0.64855
0.5758,0.522,0.016,0.4,-0.7427,0.5758
0.3118,0.53,0.032,0.38,-0.74268,0.3118
0.37255,0.532,0.145,0.37,-0.74267,0.37255
0.3433,0.528,0.064,0.38,-0.74265,0.3433
0.3161,0.534,0.032,0.37,-0.74264,0.3161
0.3611,0.532,0.016,0.36,-0.74262,0.3611
0.34455,0.534,0.097,0.35,-0.74261,0.34455
0.67435,0.536,0.161,0.34,-0.74259,0.67435
0.3852,0.536,0.129,0.34,-0.74257,0.3852
0.47295,0.542,0.064,0.35,-0.74256,0.47295
0.4073,0.548,0.064,0.34,-0.74254,0.4073
0.2887,0.534,0.177,0.34,-0.74253,0.2887
0.4523,0.526,0.161,0.36,-0.74251,0.4523
0.4752,0.526,0.145,0.35,-0.7425,0.4752
0.4112,0.526,0.048,0.38,-0.74248,0.4112
0.26355,0.524,0.08,0.38,-0.74247,0.26355
0.31425,0.526,0.08,0.39,-0.74245,0.31425
0.3204,0.532,0.177,0.35,-0.74244,0.3204
0.21655,0.528,0.064,0.33,-0.74242,0.21655
0.24105,0.526,0.209,0.33,-0.74241,0.24105
0.61505,0.524,0.064,0.34,-0.74239,0.61505
0.24415,0.526,0.097,0.32,-0.74238,0.24415
0.2789,0.53,0.097,0.33,-0.74236,0.2789
0.32245,0.53,0.225,0.31,-0.74235,0.32245
0.2341,0.528,0.097,0.31,-0.74233,0.2341
0.24045,0.528,0.08,0.31,-0.74231,0.24045
0.2554,0.528,0.064,0.31,-0.7423,0.2554
0.3153,0.528,0.097,0.32,-0.74228,0.3153
0.3881,0.532,0.113,0.33,-0.74227,0.3881
0.2695,0.534,0.129,0.33,-0.74225,0.2695
0.40405,0.534,0.048,0.34,-0.74224,0.40405
0.3394,0.538,0.032,0.34,-0.74222,0.3394
0.27765,0.544,0.113,0.35,-0.74221,0.27765
0.7776,0.538,0.08,0.35,-0.74219,0.7776
0.70705,0.536,0.225,0.35,-0.74218,0.70705
0.5345,0.542,0.048,0.34,-0.74216,0.5345
0.2666,0.544,0.064,0.34,-0.74215,0.2666
0.20795,0.552,0.225,0.31,-0.74213,0.20795
0.1789,0.544,0.161,0.32,-0.74212,0.1789
0.1832,0.54,0.145,0.32,-0.7421,0.1832
0.73485,0.538,0.08,0.33,-0.74208,0.73485
0.6228,0.538,0.032,0.33,-0.74207,0.6228
0.54305,0.536,0.064,0.33,-0.74205,0.54305
0.5363,0.54,0.145,0.33,-0.74204,0.5363
0.52795,0.538,0.032,0.33,-0.74202,0.52795
0.5222,0.534,0.129,0.33,-0.74201,0.5222
0.51485,0.53,0.129,0.33,-0.74199,0.51485
0.5085,0.528,0.016,0.34,-0.74198,0.5085
0.50175,0.528,0.08,0.34,-0.74196,0.50175
0.49625,0.528,0.064,0.34,-0.74195,0.49625
0.4897,0.532,0.032,0.34,-0.74193,0.4897
0.4907,0.532,0,0.34,-0.74192,0.4907
0.46905,0.534,0.016,0.35,-0.7419,0.46905
0.4625,0.538,0.032,0.34,-0.74189,0.4625
0.45085,0.542,0.016,0.34,-0.74187,0.45085
0.4447,0.54,0.032,0.36,-0.74185,0.4447
0.4353,0.528,0.08,0.41,-0.74184,0.4353
0.42425,0.526,0.08,0.41,-0.74182,0.42425
0.41525,0.516,0.064,0.4,-0.74181,0.41525
0.4036,0.502,0.048,0.4,-0.74179,0.4036
0.3932,0.488,0.129,0.41,-0.74178,0.3932
0.38315,0.482,0.064,0.43,-0.74176,0.38315
0.3715,0.478,0.048,0.43,-0.74175,0.3715
0.3611,0.488,0.032,0.42,-0.74173,0.3611
0.35065,0.494,0.129,0.42,-0.74172,0.35065
0.34165,0.492,0.193,0.41,-0.7417,0.34165
0.3472,0.492,0.113,0.43,-0.74168,0.3472
0.13495,0.492,0.08,0.43,-0.74167,0.13495
0.2617,0.492,0.064,0.43,-0.74165,0.2617
